state,year,month,renewable_generation,consumption,surplus_energy
KERALA,2034,2,33857.601284983735,31246.47568499409,2611.1255999896457
KERALA,2034,3,47944.14881774204,42941.84348042671,5002.30533731533
KERALA,2034,4,36950.71193366222,38381.3278179513,-1430.6158842890786
KERALA,2034,5,38959.67823727288,36301.22515413322,2658.4530831396505
KERALA,2034,6,42208.9933565948,37899.92030615173,4309.073050443068
KERALA,2034,7,42355.39244521831,44545.085243375695,-2189.692798157379
KERALA,2034,8,36062.46632341472,35628.6186812966,433.8476421181267
KERALA,2034,9,50180.40124679936,46988.21720691473,3192.18403988463
KERALA,2034,10,37085.10311625084,33873.06704618037,3212.0360700704687
KERALA,2034,11,29283.13727657319,27656.74956096236,1626.3877156108306
KERALA,2034,12,45072.67970709416,42115.3442463427,2957.3354607514652
KERALA,2035,1,36901.109320780626,37729.022242528474,-827.9129217478419
KERALA,2035,2,31456.36192306084,34229.18628867688,-2772.824365616045
KERALA,2035,3,46439.79024209307,46480.72647091507,-40.936228821997474
KERALA,2035,4,40280.20093637817,43126.6580376538,-2846.4571012756305
KERALA,2035,5,40652.65151540189,38073.351497267635,2579.3000181342554
KERALA,2035,6,40466.79787800571,38712.89370206975,1753.9041759359575
KERALA,2035,7,28585.238432726608,26793.67100932907,1791.5674233975362
KERALA,2035,8,42419.47300497433,42023.28934462971,396.18366034462565
KERALA,2035,9,43034.390274667574,42716.18782899293,318.2024456746435
KERALA,2035,10,49234.38770529902,46183.498706941944,3050.888998357077
KERALA,2035,11,46815.19304767555,42671.36700815436,4143.826039521195
KERALA,2035,12,39951.659015631885,36507.6172071509,3444.041808480987
KERALA,2036,1,42762.57776172305,45242.081787485535,-2479.5040257624805
KERALA,2036,2,29859.390790897134,34589.69464386277,-4730.30385296564
KERALA,2036,3,38109.983761488525,35339.68753118392,2770.2962303046097
KERALA,2036,4,40977.4068464031,38879.86871550157,2097.5381309015293
KERALA,2036,5,45355.73302528582,41009.52892375206,4346.204101533761
KERALA,2036,6,49632.586246145336,46229.112307962285,3403.47393818305
KERALA,2036,7,41175.77670363973,40340.97073813341,834.8059655063183
KERALA,2036,8,40075.60896324402,38536.69360391509,1538.915359328937
KERALA,2036,9,41170.95532662163,43344.84443379793,-2173.8891071762964
KERALA,2036,10,45343.222325216055,37849.02420342595,7494.19812179011
KERALA,2036,11,37388.96813433413,36855.613622735335,533.3545115987915
KERALA,2036,12,35806.77202027399,40915.067076001025,-5108.29505572704
KERALA,2037,1,52087.27678766651,49061.09387468851,3026.1829129780012
KERALA,2037,2,34580.46374547495,27870.717712522906,6709.746032952045
KERALA,2037,3,37571.78220433938,36741.86427314312,829.9179311962653
KERALA,2037,4,35016.87143926851,34078.410496512835,938.4609427556672
KERALA,2037,5,31196.674305304383,32557.435209888677,-1360.7609045842933
KERALA,2037,6,31241.2820914493,30341.293292130475,899.9887993188262
KERALA,2037,7,42534.8954558794,43582.1526187027,-1047.2571628233027
KERALA,2037,8,58729.70385595916,56643.646117898366,2086.057738060794
KERALA,2037,9,38251.76599385255,37634.569635788524,617.1963580640216
KERALA,2037,10,44262.816050086425,38409.44409191857,5853.371958167849
KERALA,2037,11,34938.017027740396,33159.4291244121,1778.5879033282931
KERALA,2037,12,45122.85776832543,42112.83052860238,3010.0272397230556
KERALA,2038,1,44123.509664908226,39964.344830823844,4159.1648340843785
KERALA,2038,2,48684.90661206961,45318.60741172292,3366.299200346687
KERALA,2038,3,44096.85380993048,41697.33491955833,2399.518890372153
KERALA,2038,4,42776.38449217958,43496.91373390878,-720.5292417291968
KERALA,2038,5,38634.44805105071,41768.46158140455,-3134.0135303538336
KERALA,2038,6,38468.306777100115,34040.65843242684,4427.64834467327
KERALA,2038,7,39426.55774331093,40331.54230654824,-904.9845632373143
KERALA,2038,8,56769.03865320155,49376.50542900964,7392.533224191907
KERALA,2038,9,40237.01301718974,37739.07246620632,2497.940550983423
KERALA,2038,10,40294.82201414781,40173.36975507283,121.45225907497309
KERALA,2038,11,42520.93701531437,42343.34418581516,177.59282949920794
KERALA,2038,12,39324.327806918125,33298.160835355884,6026.166971562246
KERALA,2039,1,40641.638386089195,40249.39160536229,392.24678072690665
KERALA,2039,2,39911.52851568614,37257.62869192964,2653.8998237565015
KERALA,2039,3,37437.61845221221,41682.058873077476,-4244.440420865263
KERALA,2039,4,30934.97768562769,30571.098485059374,363.87920056831763
KERALA,2039,5,48241.97625641536,47899.9136033476,342.062653067756
KERALA,2039,6,41970.65238689653,40504.71438459048,1465.938002306047
KERALA,2039,7,36727.52970944481,35896.775783389,830.7539260558123
KERALA,2039,8,47801.06974931601,45688.279118434235,2112.790630881779
KERALA,2039,9,39638.79752998156,40494.44642233734,-855.6488923557836
KERALA,2039,10,40914.03021112421,41088.015500128735,-173.9852890045181
KERALA,2039,11,48052.85078217346,41741.54383849709,6311.306943676366
KERALA,2039,12,39189.87488725088,36196.086761993916,2993.788125256966
KERALA,2040,1,32519.773321713245,33675.77083049621,-1155.9975087829623
KERALA,2040,2,29022.93113060711,31866.194548449348,-2843.263417842238
KERALA,2040,3,42113.0193768729,37776.90935238982,4336.110024483085
KERALA,2040,4,46307.20613806578,40027.567232459136,6279.638905606647
KERALA,2040,5,43321.87696082688,42508.750652110764,813.1263087161124
KERALA,2040,6,42794.85240092004,41586.82961282857,1208.0227880914708
KERALA,2040,7,39571.47437628642,34796.338572897774,4775.13580338864
KERALA,2040,8,49902.33045010366,49783.16475005069,119.1657000529732
KERALA,2040,9,34971.297382163175,33693.96625212039,1277.3311300427836
KERALA,2040,10,42743.74824704706,42934.89244457647,-191.14419752941154
KERALA,2040,11,40368.848066543425,36860.25124964431,3508.5968168991117
KERALA,2040,12,43861.13453636811,41063.8454722166,2797.2890641515123
KERALA,2041,1,31002.147166529718,27095.095725404753,3907.051441124964
KERALA,2041,2,36351.522091130966,33766.13865019804,2585.3834409329265
KERALA,2041,3,49542.36319577371,42390.96290073771,7151.400295036
KERALA,2041,4,40122.91993972079,38236.97316460764,1885.9467751131497
KERALA,2041,5,34470.65639025179,32522.60713750083,1948.0492527509577
KERALA,2041,6,35178.34639025014,39730.240247198075,-4551.893856947939
KERALA,2041,7,37782.195714892194,33778.789414688355,4003.406300203834
KERALA,2041,8,51072.13578285575,44415.36387948369,6656.771903372068
KERALA,2041,9,32968.54770018814,34743.118044654024,-1774.5703444658811
KERALA,2041,10,47077.36919728134,46288.326473446585,789.0427238347551
KERALA,2041,11,43136.15700081644,44628.702238054466,-1492.5452372380255
KERALA,2041,12,39970.02914875776,44679.94488756362,-4709.91573880586
KERALA,2042,1,45756.826294458544,45118.585774040956,638.2405204175884
KERALA,2042,2,39621.96900166846,36661.204835045806,2960.7641666226527
KERALA,2042,3,47231.02663601165,45315.943502523725,1915.0831334879263
KERALA,2042,4,42228.43157323471,41287.786132937144,940.6454402975605
KERALA,2042,5,40294.08998763615,42342.537360630646,-2048.447372994496
KERALA,2042,6,44218.768220006095,43325.56344256694,893.2047774391597
KERALA,2042,7,46620.926919582256,45962.047044359846,658.879875222407
KERALA,2042,8,43201.42659606819,44494.002067363486,-1292.5754712953003
KERALA,2042,9,26997.236787386064,29560.704466741503,-2563.467679355441
KERALA,2042,10,29590.872220416248,29684.984398320197,-94.11217790395187
MADHYA PRADESH,2020,1,44764.279761164194,40648.50087658385,4115.778884580346
MADHYA PRADESH,2020,2,28637.09544065427,28911.47104768881,-274.3756070345387
MADHYA PRADESH,2020,3,40578.269750980275,38909.6643397044,1668.6054112758713
MADHYA PRADESH,2020,4,35736.49448277526,34254.581798789455,1481.9126839858068
MADHYA PRADESH,2020,5,33087.16294544889,32721.593359290513,365.5695861583707
MADHYA PRADESH,2020,6,42344.223631637535,40873.34833505658,1470.8752965809558
MADHYA PRADESH,2020,7,35571.09667503069,36671.190388216746,-1100.093713186055
MADHYA PRADESH,2020,8,39209.52306639898,34526.06559537371,4683.457471025273
MADHYA PRADESH,2020,9,41453.28717003482,36677.11346627586,4776.173703758956
MADHYA PRADESH,2020,10,41371.99174594384,43470.82004259247,-2098.828296648635
MADHYA PRADESH,2020,11,41780.66580207197,39048.04982456091,2732.615977511055
MADHYA PRADESH,2020,12,38185.420952762564,37775.3706476911,410.0503050714618
MADHYA PRADESH,2021,1,46615.02204011009,44778.871677672716,1836.1503624373768
MADHYA PRADESH,2021,2,30332.091914552537,33916.52000197851,-3584.4280874259703
MADHYA PRADESH,2021,3,42074.00507641223,43141.009061730634,-1067.0039853184035
MADHYA PRADESH,2021,4,48935.269706282335,40146.179504490574,8789.090201791763
MADHYA PRADESH,2021,5,37229.78622841452,39123.73578662302,-1893.9495582084992
MADHYA PRADESH,2021,6,38729.68362217643,36462.79800309608,2266.885619080345
MADHYA PRADESH,2021,7,41769.93407181647,40815.06398789373,954.8700839227388
MADHYA PRADESH,2021,8,36232.93428150793,35220.71138836589,1012.2228931420424
MADHYA PRADESH,2021,9,43605.908729986346,44222.21779929092,-616.3090693045788
MADHYA PRADESH,2021,10,39393.55441660546,34082.32386303087,5311.230553574597
MADHYA PRADESH,2021,11,45535.98418968989,44722.36798888047,813.6162008094171
MADHYA PRADESH,2021,12,31358.519761955915,29744.9847588486,1613.5350031073128
MADHYA PRADESH,2022,1,35329.471978899775,38247.6790581783,-2918.2070792785253
MADHYA PRADESH,2022,2,46571.099483260085,43311.016189753034,3260.083293507049
MADHYA PRADESH,2022,3,35625.74713513629,35594.5619043058,31.185230830487683
MADHYA PRADESH,2022,4,36021.80771738404,35848.3238278433,173.48388954074755
MADHYA PRADESH,2022,5,48142.04925808571,41148.01200355185,6994.037254533862
MADHYA PRADESH,2022,6,37905.52559277442,36354.44117703004,1551.084415744379
MADHYA PRADESH,2022,7,34084.44600147477,36152.406696772334,-2067.960695297562
MADHYA PRADESH,2022,8,47924.01950513068,41695.328260200346,6228.691244930338
MADHYA PRADESH,2022,9,38104.526222885055,41103.55568364277,-2999.02946075772
MADHYA PRADESH,2022,10,45969.87834939969,45301.47162856631,668.4067208333772
MADHYA PRADESH,2022,11,39063.54225543783,40765.096444853916,-1701.5541894160842
MADHYA PRADESH,2022,12,29070.636740007987,25967.361257504923,3103.2754825030634
MADHYA PRADESH,2023,1,43027.91473151176,42410.751382727685,617.1633487840691
MADHYA PRADESH,2023,2,33681.75327085801,38538.47931347749,-4856.726042619475
MADHYA PRADESH,2023,3,48674.75802114496,45769.955713412724,2904.8023077322364
MADHYA PRADESH,2023,4,23422.37481495863,26371.07385192979,-2948.6990369711552
MADHYA PRADESH,2023,5,41834.1734923969,36492.35380825824,5341.8196841386625
MADHYA PRADESH,2023,6,28489.323713587706,26243.501640579794,2245.8220730079124
MADHYA PRADESH,2023,7,35092.73007770079,33175.036743151155,1917.6933345496363
MADHYA PRADESH,2023,8,38327.83979134263,40189.53527996945,-1861.6954886268193
MADHYA PRADESH,2023,9,59524.31111124881,54527.9480658636,4996.363045385216
MADHYA PRADESH,2023,10,45857.30451444267,48283.01249125988,-2425.7079768172084
MADHYA PRADESH,2023,11,38763.242771766956,37138.183369201215,1625.0594025657394
MADHYA PRADESH,2023,12,44904.362391460214,46682.74996110765,-1778.3875696474365
MADHYA PRADESH,2024,1,30946.699040705233,33386.07795303872,-2439.3789123334927
MADHYA PRADESH,2024,2,36235.40419207781,33299.65329770497,2935.7508943728376
MADHYA PRADESH,2024,3,32775.02060163431,32777.63553525544,-2.6149336211316836
MADHYA PRADESH,2024,4,35266.66685372898,35587.35892369736,-320.6920699683762
MADHYA PRADESH,2024,5,45757.43036321842,42487.37025571436,3270.0601075040586
MADHYA PRADESH,2024,6,43189.5947042154,39226.3350533238,3963.2596508915967
MADHYA PRADESH,2024,7,52037.55601260449,48282.07221199445,3755.483800610039
MADHYA PRADESH,2024,8,42484.798181500904,41896.787022856275,588.0111586446321
MADHYA PRADESH,2024,9,48133.37616221855,49060.43565178508,-927.0594895665389
MADHYA PRADESH,2024,10,45875.31388185735,41031.65363235418,4843.660249503166
MADHYA PRADESH,2024,11,30521.485282208705,30504.691498567223,16.793783641481923
MADHYA PRADESH,2024,12,52271.73800764659,53559.67281008404,-1287.9348024374494
MADHYA PRADESH,2025,1,45159.03474314619,42070.356830754914,3088.6779123912747
MADHYA PRADESH,2025,2,32901.601506694555,34734.51352629085,-1832.9120195962985
MADHYA PRADESH,2025,3,47400.70774422911,41817.61608174102,5583.091662488088
MADHYA PRADESH,2025,4,46270.65506821397,38238.161785836055,8032.493282377911
MADHYA PRADESH,2025,5,39619.24868631575,37132.321647119505,2486.927039196239
MADHYA PRADESH,2025,6,37141.499490898175,40176.4793190448,-3034.9798281466283
MADHYA PRADESH,2025,7,38830.51434215216,39180.66490089811,-350.1505587459586
MADHYA PRADESH,2025,8,44559.00565032525,44139.680660581245,419.32498974400664
MADHYA PRADESH,2025,9,43716.00241160523,40908.381336100036,2807.621075505195
MADHYA PRADESH,2025,10,39418.497882291216,37628.34105366284,1790.1568286283768
MADHYA PRADESH,2025,11,45676.19483454221,36935.83978070711,8740.355053835105
MADHYA PRADESH,2025,12,42078.45536281807,40061.2826690394,2017.1726937786761
MADHYA PRADESH,2026,1,42372.686374250254,36960.17170545298,5412.514668797274
MADHYA PRADESH,2026,2,36237.82956938168,37295.64618897238,-1057.8166195906954
MADHYA PRADESH,2026,3,34619.03708495546,32845.088817027245,1773.948267928222
MADHYA PRADESH,2026,4,43612.447390565845,41466.036867819115,2146.41052274673
MADHYA PRADESH,2026,5,42123.18848173738,38943.06095154653,3180.1275301908513
MADHYA PRADESH,2026,6,36292.1776450497,33883.603861578275,2408.573783471428
MADHYA PRADESH,2026,7,48504.89981887393,43117.911898400045,5386.987920473883
MADHYA PRADESH,2026,8,39105.47309941462,35451.435277011165,3654.0378224034594
MADHYA PRADESH,2026,9,28459.08555701888,26959.99583699402,1499.0897200248583
MADHYA PRADESH,2026,10,39889.14884912241,44396.04130736679,-4506.892458244382
MADHYA PRADESH,2026,11,43168.31541296629,39143.15636382805,4025.1590491382426
MADHYA PRADESH,2026,12,37738.05796800678,35173.939721083654,2564.11824692313
MADHYA PRADESH,2027,1,41521.75630529573,34809.44612587242,6712.310179423306
MADHYA PRADESH,2027,2,34102.62036170956,33727.15331248776,375.4670492217996
MADHYA PRADESH,2027,3,39763.597433287134,38311.62959507313,1451.9678382140094
MADHYA PRADESH,2027,4,34319.893936798646,32151.7657982926,2168.128138506047
MADHYA PRADESH,2027,5,45467.6078796917,47590.29949833695,-2122.6916186452504
MADHYA PRADESH,2027,6,33481.03787201005,34238.163249282356,-757.1253772723071
MADHYA PRADESH,2027,7,34149.61926592821,33043.69825553535,1105.9210103928563
MADHYA PRADESH,2027,8,41197.773094179145,36408.560981869,4789.212112310147
MADHYA PRADESH,2027,9,40074.570077482895,39585.08160483904,489.4884726438505
MADHYA PRADESH,2027,10,32753.767868852454,37172.58116020769,-4418.813291355234
MADHYA PRADESH,2027,11,33455.89055964171,32773.185059840915,682.7054998007891
MADHYA PRADESH,2027,12,38856.418915852824,40452.06813004361,-1595.6492141907881
MADHYA PRADESH,2028,1,39055.43653560648,38640.807016856,414.629518750476
MADHYA PRADESH,2028,2,44231.13704069948,44600.98680347381,-369.8497627743262
MADHYA PRADESH,2028,3,31334.076915216963,29777.351577505673,1556.7253377112904
MADHYA PRADESH,2028,4,38768.62822324599,37273.3777992148,1495.2504240311907
MADHYA PRADESH,2028,5,43640.69202770703,45629.48767056055,-1988.7956428535228
MADHYA PRADESH,2028,6,53759.080620863795,46670.977681817145,7088.102939046655
MADHYA PRADESH,2028,7,48403.60082523298,51195.81856690324,-2792.217741670259
MADHYA PRADESH,2028,8,33186.572454252615,33703.42678747141,-516.8543332188042
MADHYA PRADESH,2028,9,35765.25740760616,34338.46280858351,1426.7945990226522
MADHYA PRADESH,2028,10,40264.011790903496,40028.56689444551,235.44489645798257
MADHYA PRADESH,2028,11,41000.66038091385,37304.72617320129,3695.934207712553
MADHYA PRADESH,2028,12,36205.82324094349,34995.7349616027,1210.088279340795
MADHYA PRADESH,2029,1,49497.89233238725,46092.49262908185,3405.3997033054056
MADHYA PRADESH,2029,2,44324.72251466222,39991.33027616866,4333.392238493563
MADHYA PRADESH,2029,3,44885.64336143167,43189.53037539097,1696.112986040701
MADHYA PRADESH,2029,4,49067.4066323436,43933.61758706604,5133.789045277557
MADHYA PRADESH,2029,5,41798.897767548,38882.10249720632,2916.795270341681
MADHYA PRADESH,2029,6,42169.092495686484,38719.662295169124,3449.430200517359
MADHYA PRADESH,2029,7,33841.54132880787,36624.161367960805,-2782.620039152932
MADHYA PRADESH,2029,8,37768.76303547463,36323.36527511716,1445.3977603574726
MADHYA PRADESH,2029,9,39472.81038353778,38501.63315490276,971.177228635015
MADHYA PRADESH,2029,10,38421.21800446301,39390.289249212736,-969.0712447497223
MADHYA PRADESH,2029,11,37062.078769859596,39865.80585731382,-2803.727087454218
MADHYA PRADESH,2029,12,42023.969192868106,37149.12009432291,4874.849098545192
MADHYA PRADESH,2030,1,43725.72869196167,38083.52349581842,5642.205196143246
MADHYA PRADESH,2030,2,34340.28093743813,34815.720777895964,-475.439840457836
MADHYA PRADESH,2030,3,40570.826153276124,38010.63911599749,2560.187037278635
MADHYA PRADESH,2030,4,43528.01186200004,38355.317388093186,5172.694473906864
MADHYA PRADESH,2030,5,44490.89367866981,42873.87852705794,1617.0151516118674
MADHYA PRADESH,2030,6,36616.325108812605,33916.362568031545,2699.9625407810577
MADHYA PRADESH,2030,7,38571.462687496816,30619.350163002022,7952.112524494794
